user_id,item_id,rating,timestamp
960.0,38723.0,40.0,1255968000.0
939.0,37018.0,50.0,1305043200.0
3773.0,20601.0,50.0,1235491200.0
1453.0,22303.0,50.0,1298390400.0
3270.0,89048.0,50.0,1289145600.0
5352.0,31486.0,40.0,991929600.0
1812.0,35108.0,40.0,985017600.0
1118.0,12178.0,40.0,1168099200.0
2096.0,73662.0,40.0,1291046400.0
3026.0,84625.0,50.0,1014998400.0
1193.0,50383.0,40.0,1153238400.0
1803.0,65619.0,20.0,985968000.0
2029.0,20423.0,30.0,1086969600.0
1459.0,1672.0,40.0,1281974400.0
4171.0,17662.0,20.0,974649600.0
1681.0,60585.0,50.0,1061395200.0
1217.0,27670.0,50.0,1262188800.0
2499.0,79295.0,30.0,988041600.0
1709.0,17607.0,40.0,1065628800.0
1364.0,54364.0,50.0,976809600.0
896.0,34028.0,40.0,1171209600.0
2056.0,12163.0,50.0,1185897600.0
8368.0,27852.0,50.0,1040832000.0
5519.0,14412.0,50.0,977155200.0
7365.0,53797.0,50.0,986572800.0
3.0,4174.0,40.0,1200585600.0
2050.0,10534.0,40.0,1220803200.0
2037.0,71615.0,50.0,1298563200.0
1083.0,10088.0,50.0,1176912000.0
2096.0,8088.0,50.0,1287590400.0
3705.0,93918.0,50.0,1295366400.0
1045.0,19577.0,50.0,1306771200.0
1811.0,61113.0,50.0,1002643200.0
7676.0,5237.0,40.0,977932800.0
1080.0,39978.0,40.0,1031241600.0
1104.0,24967.0,50.0,1168272000.0
3490.0,40468.0,10.0,1178899200.0
10.0,9053.0,50.0,1273766400.0
8.0,7631.0,50.0,1239292800.0
2778.0,4995.0,40.0,1074441600.0
1504.0,13991.0,10.0,1001865600.0
3705.0,30598.0,50.0,1291046400.0
566.0,7871.0,50.0,1177862400.0
1014.0,1600.0,50.0,1219420800.0
1405.0,5631.0,40.0,1022688000.0
3692.0,88945.0,50.0,978192000.0
4173.0,18466.0,30.0,968601600.0
2000.0,4252.0,40.0,1174406400.0
13.0,10739.0,40.0,1257782400.0
2482.0,2272.0,50.0,985536000.0
6539.0,104330.0,50.0,969811200.0
1934.0,69090.0,40.0,1290960000.0
862.0,29267.0,50.0,1304784000.0
10688.0,104271.0,40.0,963072000.0
2050.0,11223.0,50.0,1187452800.0
1418.0,5848.0,50.0,1044892800.0
962.0,8110.0,40.0,1299686400.0
3026.0,36611.0,40.0,1284912000.0
1726.0,42251.0,50.0,997977600.0
1459.0,58303.0,40.0,1302796800.0
4223.0,14933.0,40.0,1297612800.0
860.0,28650.0,40.0,1220889600.0
1730.0,18025.0,40.0,982684800.0
2303.0,53055.0,50.0,1006099200.0
1047.0,7216.0,40.0,1193155200.0
2025.0,3186.0,40.0,1096905600.0
1047.0,1628.0,30.0,1264262400.0
2559.0,65376.0,20.0,981043200.0
864.0,30451.0,50.0,1312387200.0
1777.0,13596.0,50.0,984672000.0
5284.0,16155.0,50.0,1056297600.0
2096.0,73605.0,50.0,1296316800.0
1604.0,61155.0,50.0,1022256000.0
1803.0,12064.0,40.0,1013011200.0
1.0,2738.0,50.0,1129737600.0
1834.0,53652.0,50.0,964281600.0
3486.0,31379.0,50.0,1308067200.0
887.0,33443.0,30.0,1222963200.0
1504.0,53287.0,40.0,1020960000.0
1509.0,59224.0,50.0,1154016000.0
914.0,34897.0,30.0,1310140800.0
3490.0,23581.0,10.0,1280332800.0
1844.0,66569.0,40.0,980006400.0
960.0,39277.0,50.0,1225468800.0
3225.0,88549.0,50.0,1280505600.0
6243.0,89688.0,50.0,997718400.0
712.0,25697.0,40.0,1278604800.0
10193.0,63729.0,50.0,969897600.0
1001.0,41622.0,50.0,1206460800.0
1072.0,24694.0,50.0,1146758400.0
1959.0,70233.0,50.0,1305129600.0
3723.0,27128.0,50.0,1233072000.0
974.0,40444.0,40.0,1237824000.0
7307.0,14008.0,30.0,1126022400.0
3730.0,31046.0,50.0,1257955200.0
5284.0,25107.0,50.0,1061740800.0
2175.0,75723.0,50.0,1252598400.0
3424.0,8361.0,40.0,1249401600.0
3618.0,8342.0,20.0,1246809600.0
2717.0,5981.0,50.0,1310659200.0
1159.0,48833.0,40.0,1304438400.0
946.0,37419.0,20.0,1275235200.0
1045.0,1625.0,50.0,1179676800.0
2521.0,13475.0,20.0,1003334400.0
0.0,402.0,50.0,1265990400.0
2.0,3014.0,50.0,1177344000.0
918.0,24859.0,50.0,1305648000.0
1592.0,17676.0,20.0,1062950400.0
1070.0,44716.0,50.0,1218297600.0
1104.0,8397.0,20.0,1222444800.0
1459.0,57611.0,30.0,1293033600.0
1876.0,67517.0,40.0,1170604800.0
922.0,25280.0,50.0,1257177600.0
0.0,1184.0,40.0,1146672000.0
10688.0,5803.0,40.0,963072000.0
3490.0,91898.0,10.0,1152806400.0
2216.0,76053.0,40.0,1214496000.0
1045.0,36497.0,50.0,1256054400.0
862.0,29561.0,40.0,1241798400.0
2032.0,71380.0,10.0,1270915200.0
215.0,668.0,40.0,1107446400.0
704.0,16660.0,50.0,1244390400.0
1504.0,45223.0,40.0,1071676800.0
1138.0,47842.0,40.0,1068998400.0
9.0,3172.0,40.0,1256745600.0
4173.0,33436.0,50.0,980265600.0
4.0,5106.0,50.0,978364800.0
922.0,8274.0,20.0,1287936000.0
859.0,28496.0,30.0,1283270400.0
6822.0,16429.0,40.0,1113840000.0
864.0,30439.0,30.0,1312905600.0
1681.0,62930.0,50.0,1084291200.0
919.0,35787.0,40.0,1300291200.0
899.0,32900.0,40.0,1287331200.0
1272.0,52767.0,50.0,1075996800.0
8.0,5610.0,30.0,1201968000.0
1604.0,3215.0,50.0,1056038400.0
3434.0,15426.0,30.0,1275235200.0
9.0,8386.0,50.0,1264953600.0
7616.0,64981.0,20.0,983548800.0
878.0,32359.0,50.0,1310832000.0
2893.0,880.0,50.0,1240243200.0
0.0,814.0,50.0,1223049600.0
1775.0,3196.0,50.0,1018281600.0
1914.0,10250.0,50.0,1301068800.0
1917.0,68385.0,30.0,1179158400.0
3734.0,8478.0,40.0,1231603200.0
2588.0,80047.0,40.0,979660800.0
984.0,15313.0,40.0,1229443200.0
2707.0,42178.0,40.0,1234713600.0
3241.0,88767.0,40.0,1173715200.0
3150.0,87263.0,40.0,1313510400.0
10291.0,18402.0,50.0,977587200.0
2893.0,85671.0,40.0,1266163200.0
1918.0,68598.0,40.0,1143561600.0
6.0,6694.0,50.0,1173369600.0
864.0,21288.0,50.0,1298304000.0
1361.0,25036.0,50.0,1212508800.0
1637.0,61663.0,50.0,1107100800.0
2053.0,72116.0,30.0,1264953600.0
733.0,19374.0,40.0,1282492800.0
1.0,1877.0,40.0,1252944000.0
1918.0,68517.0,50.0,1175184000.0
2565.0,73065.0,50.0,969811200.0
652.0,23256.0,50.0,1215619200.0
4.0,4928.0,50.0,1037980800.0
3490.0,10511.0,40.0,1160928000.0
1159.0,19498.0,40.0,1309622400.0
2287.0,76882.0,50.0,1178985600.0
667.0,6702.0,50.0,1227628800.0
1815.0,65903.0,40.0,1040486400.0
3.0,4552.0,50.0,1150732800.0
1789.0,52529.0,50.0,980006400.0
933.0,36718.0,50.0,1261497600.0
5.0,1394.0,40.0,1122480000.0
909.0,9029.0,10.0,1277049600.0
1369.0,54450.0,50.0,1108396800.0
13.0,10874.0,40.0,1104768000.0
3302.0,15243.0,40.0,1113408000.0
1918.0,68474.0,50.0,1196870400.0
1934.0,34885.0,50.0,1271001600.0
882.0,32689.0,50.0,1304265600.0
1726.0,64121.0,30.0,1012579200.0
1292.0,53132.0,50.0,1109865600.0
971.0,39962.0,50.0,1208620800.0
1458.0,58171.0,40.0,1302710400.0
1047.0,17867.0,50.0,1208707200.0
1486.0,58846.0,40.0,1145462400.0
33.0,3170.0,50.0,1156694400.0
1105.0,46433.0,40.0,1149091200.0
3688.0,8186.0,40.0,1073923200.0
918.0,19498.0,50.0,1316361600.0
1796.0,3493.0,50.0,1003075200.0
1302.0,8240.0,50.0,983030400.0
1637.0,1213.0,50.0,1209484800.0
993.0,41338.0,50.0,1217520000.0
861.0,29132.0,40.0,1055779200.0
1302.0,3142.0,50.0,1078588800.0
8368.0,77849.0,40.0,975772800.0
3026.0,58548.0,40.0,1268236800.0
562.0,20172.0,50.0,1190217600.0
972.0,40223.0,50.0,1235145600.0
3486.0,91742.0,50.0,1297612800.0
3722.0,36260.0,50.0,1203868800.0
3493.0,8167.0,40.0,1251820800.0
667.0,24521.0,50.0,1260720000.0
860.0,28858.0,40.0,1164643200.0
6.0,5964.0,50.0,1305043200.0
2581.0,38766.0,20.0,976896000.0
1083.0,45509.0,40.0,1170777600.0
2701.0,82460.0,40.0,1314460800.0
939.0,37100.0,40.0,1259596800.0
1672.0,62642.0,20.0,1000828800.0
1159.0,48960.0,40.0,1279900800.0
6.0,6127.0,40.0,1267891200.0
2287.0,77195.0,50.0,1079539200.0
1292.0,53125.0,50.0,1145894400.0
3688.0,44186.0,50.0,1001433600.0
593.0,21188.0,30.0,1305043200.0
1159.0,25658.0,50.0,1300464000.0
2591.0,9486.0,20.0,976809600.0
3493.0,13968.0,50.0,1241280000.0
1672.0,62633.0,50.0,1004198400.0
6101.0,17760.0,40.0,987264000.0
2.0,3230.0,30.0,1043769600.0
1182.0,12141.0,50.0,1141401600.0
3773.0,75627.0,20.0,1135267200.0
2.0,3346.0,10.0,1017590400.0
2588.0,15825.0,40.0,963244800.0
2854.0,85150.0,50.0,1274889600.0
1519.0,59413.0,50.0,1063123200.0
2765.0,84255.0,50.0,1202400000.0
3392.0,90119.0,40.0,1045929600.0
909.0,8638.0,30.0,1278864000.0
2611.0,36826.0,50.0,1142092800.0
2759.0,19152.0,40.0,1242835200.0
2057.0,63062.0,50.0,992534400.0
1242.0,52050.0,40.0,1086364800.0
7539.0,65623.0,50.0,977932800.0
1811.0,3422.0,50.0,986140800.0
1695.0,63440.0,50.0,963763200.0
2742.0,13549.0,40.0,1242489600.0
710.0,25609.0,50.0,1102176000.0
